tranfer_success,block_index,transaction_index,data-time,data-temp,data-humidity,transfer_time
true,160,5,20.39,41.06,2021-01-24T13:54:00Z
true,41,50,22.82,36.53,2021-01-24T15:39:00Z
true,101,50,21.53,44.97,2021-01-24T17:26:00Z
true,64,75,22.20,34.66,2021-01-24T19:12:00Z
true,27,60,23.39,39.00,2021-01-24T20:52:00Z
true,60,74,22.29,34.07,2021-01-24T22:41:00Z
true,154,83,20.60,42.97,2021-01-25T00:28:00Z
true,32,75,23.10,36.40,2021-01-25T02:12:00Z
true,157,41,20.50,40.09,2021-01-25T03:54:00Z
true,53,42,22.50,36.90,2021-01-25T05:35:00Z
true,65,19,22.20,36.26,2021-01-25T07:16:00Z
true,32,39,23.13,39.43,2021-01-25T08:59:00Z
true,33,37,23.10,40.40,2021-01-25T10:47:00Z
true,89,36,21.79,42.79,2021-01-25T12:29:00Z
true,142,4,20.89,43.90,2021-01-25T14:11:00Z
true,106,89,21.43,35.00,2021-01-25T15:55:00Z
true,43,9,22.79,39.13,2021-01-25T17:40:00Z
true,118,8,21.29,45.83,2021-01-25T19:23:00Z
true,102,97,21.50,37.40,2021-01-25T21:11:00Z
true,103,3,21.50,37.50,2021-01-25T22:57:00Z
true,116,70,21.29,41.03,2021-01-26T00:41:00Z
true,34,59,23.03,38.50,2021-01-26T02:23:00Z
true,161,23,20.29,34.29,2021-01-26T04:11:00Z
true,171,10,20.00,40.09,2021-01-26T05:51:00Z
true,110,54,21.39,40.40,2021-01-26T07:38:00Z
true,65,34,22.20,37.00,2021-01-26T09:27:00Z
true,159,32,20.39,37.50,2021-01-26T11:12:00Z
true,152,52,20.60,33.56,2021-01-26T12:54:00Z
true,135,43,21.00,43.09,2021-01-26T14:42:00Z
true,71,47,22.10,38.59,2021-01-26T16:31:00Z
true,166,38,20.10,34.50,2021-01-26T18:19:00Z
true,62,44,22.29,39.96,2021-01-26T20:06:00Z
true,82,48,21.89,38.76,2021-01-26T21:55:00Z
true,118,59,21.26,37.60,2021-01-26T23:38:00Z
true,170,51,20.00,37.83,2021-01-27T01:24:00Z
true,88,57,21.79,40.90,2021-01-27T03:11:00Z
true,132,35,21.00,36.29,2021-01-27T04:58:00Z
true,9,87,24.73,48.92,2021-01-27T06:40:00Z
true,86,47,21.79,35.09,2021-01-27T08:20:00Z
true,150,80,20.70,41.09,2021-01-27T10:08:00Z
true,154,32,20.60,41.09,2021-01-27T11:48:00Z
true,142,19,20.89,44.86,2021-01-27T13:35:00Z
true,5,54,25.00,38.70,2021-01-27T15:21:00Z
true,136,80,20.96,36.76,2021-01-27T17:02:00Z
true,6,99,24.89,47.59,2021-01-27T18:47:00Z
true,67,75,22.20,43.43,2021-01-27T20:28:00Z
true,116,1,21.29,39.33,2021-01-27T22:13:00Z
true,23,52,23.60,37.59,2021-01-27T23:58:00Z
true,144,16,20.79,35.40,2021-01-28T01:43:00Z
true,101,20,21.53,38.59,2021-01-28T03:27:00Z
true,52,11,22.57,40.03,2021-01-28T05:08:00Z
true,14,67,24.39,44.07,2021-01-28T06:54:00Z
true,124,95,21.17,40.70,2021-01-28T08:41:00Z
true,146,61,20.79,42.36,2021-01-28T10:24:00Z
true,1,28,25.50,32.86,2021-01-28T12:04:00Z
true,72,1,22.10,40.03,2021-01-28T13:45:00Z
true,23,70,23.60,39.10,2021-01-28T15:26:00Z
true,92,54,21.70,36.36,2021-01-28T17:12:00Z
true,35,44,23.00,38.23,2021-01-28T18:57:00Z
true,38,20,22.89,32.03,2021-01-28T20:37:00Z
true,29,36,23.29,40.80,2021-01-28T22:24:00Z
true,81,42,21.89,36.26,2021-01-29T00:07:00Z
true,101,39,21.53,42.09,2021-01-29T01:49:00Z
true,18,82,24.00,40.19,2021-01-29T03:34:00Z
true,5,50,25.00,35.16,2021-01-29T05:21:00Z
true,27,71,23.39,39.75,2021-01-29T07:08:00Z
true,23,3,23.63,42.93,2021-01-29T08:54:00Z
true,96,86,21.60,35.20,2021-01-29T10:34:00Z
true,50,63,22.60,40.26,2021-01-29T12:15:00Z
true,145,22,20.79,37.33,2021-01-29T13:58:00Z
true,146,55,20.79,41.82,2021-01-29T15:45:00Z
true,47,29,22.70,41.40,2021-01-29T17:31:00Z
true,125,20,21.17,44.79,2021-01-29T19:18:00Z
true,96,5,21.65,40.60,2021-01-29T21:03:00Z
true,164,0,20.20,36.90,2021-01-29T22:46:00Z
